id,archive_ident,title,summary,archive_note,begin_date,end_date,minimum_latitude,minimum_longitude,maximum_latitude,maximum_longitude,spatial_type,frequency_id,horizontal_resolution_id,vertical_resolution_id,progress,quality,current_version_id,language_id,point_of_contact_id,internal_contact_id,grant_contact_id,grant_code,file_event_label,auth_reqd,eula_reqd,online_orderable,offline_orderable,browseable,dodsable,is_eol_data,latest_file_id,latest_file_begin_date,catalog_visible,visible,row_create_contact_id,row_create_time,row_revise_contact_id,row_revise_time
2568,50.033,"COMET CASE 026 WSR-88D Radial Velocity (lowest tilt angle) from PORTLAND, OR","This dataset contains the  WSR-88D Radial Velocity (lowest tilt angle) data product archived from the  PORTLAND, OR (RTX) radar. Data are archived in the NIDS format.",NULL,"1999-11-24 00:00:00","1999-11-26 23:59:59",43.71000,-124.97000,47.71000,-120.97000,grid,12,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-07-06 15:11:56",190,"2015-06-01 17:25:41"
1276,29.003,"COMET CASE 003 WSR-88D Base Reflectivity (third-lowest tilt angle) from Melbourne, FL (MLB)","This dataset contains the base reflectivity (third-lowest tilt angle) data product archived from the Melbourne, FL (MLB) radar. Data are archived in the NIDS format.  ",NULL,"1995-08-01 00:00:00","1995-08-02 23:59:59",26.00000,-82.00000,30.00000,-78.00000,raster,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"1998-10-26 12:02:20",190,"2015-06-01 17:25:41"
9567,352.026,"GOES12 PATMOS-X Cloud Probability Imagery [/NCAR-EOL]","<p>This dataset contains GOES12 PATMOS-X Cloud Probability Satellite imagery taken over the Tropical Ocean tRoposphere Exchange of Reactive halogen species and Oxygenated VOC (TORERO) project study area from 23 December 2011 to 5 April 2012.</p>",NULL,"2011-12-23 15:45:00","2012-04-05 18:59:59",-40.00000,-105.00000,10.00000,-70.00000,raster,18,1,1,NULL,NULL,NULL,123,1,171,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,1,"2012-07-16 17:35:21",2074,"2016-03-21 15:50:38"
7904,210.001,"NCAR/NSF C-130 Low Rate (1sps) Navigation, State Parameter, and Microphysics Flight Level Data","<p>This dataset contains netCDF data obtained aboard the NCAR/NSF C-130 aircraft during the Sea_Salinity project. This dataset contains the Low Rate (LRT,1sps) Flight Level production data.</p>",NULL,"2000-08-14 19:06:00","2000-08-25 06:08:59",32.00000,-126.00000,42.00000,-118.00000,NULL,4,1,1,NULL,final,3725,123,1,2330,NULL,NULL,NULL,0,0,1,0,0,0,1,NULL,NULL,0,1,644,"2011-05-17 09:08:45",889,"2019-11-06 00:24:45"
3315,65.040,"COMET CASE 036 NCEP's RUC surface analysis (RSAS) Model.","This dataset contains data from NCEP's RUC surface analysis (RSAS) Model. The analysis is given every hour and is on model grid 87..  The data are archived in GRIB gridded files.",NULL,"2001-02-15 00:00:00","2001-02-16 23:59:59",20.00000,-135.00000,60.00000,-60.00000,grid,23,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2001-11-14 10:19:06",190,"2015-06-01 17:25:41"
201618,541.032,"MSU Mobile Radiosonde Data","<p><span>This data set contains temperature, moisture, and wind profiles from the WindSond radiosondes utilized in two mobile radiosonde systems operated by Mississippi State University as part of the Verification of the Origins of Rotation in Tornadoes Experiment-Southeast (VORTEX-SE) 2017 field season. These data are available in the original comma-delimited ASCII format or in the EOL Sounding Composite (ESC) columnar ASCII format.</span></p>",NULL,"2017-03-01 00:00:00","2017-05-08 23:59:59",33.47000,-89.82000,34.93000,-86.52000,point,34,1,1,NULL,final,5006,123,1,73,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,2262,"2017-10-31 19:18:42",73,"2019-04-29 14:30:01"
291592,89.315,"NOAA R/V Ron Brown Meteorological Data (VOCALS_MET_v0)","<p>A link to the NOAA/PMEL R/V Ron Brown VOCALS cruise data archive which includes the Meteorological Data (VOCALS_MET_v0).</p>",NULL,"2008-10-01 00:00:00","2008-11-30 23:59:00",-30.00000,-90.00000,-15.00000,-70.00000,NULL,1,1,1,completed,final,NULL,123,1,136,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-08-05 17:09:26"
3455,69.094,"ACE-ASIA Surface: Taiwan Lan-Yu chemicals and meteorological minute data (Tsai)","This dataset contains atmospheric NO-NO2-NOx, O3, SO2, CO, CO2, solar radiation and meteorological parameter measurements taken at the Lanyu atmospheric baseline station located in the Central Weather Bureau meteorological station on Lanyu Island.",NULL,"2001-03-15 00:00:00","2001-05-10 23:59:59",10.00000,100.00000,50.00000,170.00000,point,35,1,1,NULL,NULL,NULL,123,353,73,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,259,"2002-05-21 16:29:23",73,"2020-01-29 18:46:55"
185221,535.004,"ASC Mini-SoDAR Ten Minute Average Data at Big Gap (SOD-UUA)","<p>This dataset contains&nbsp;ASC Mini-SoDAR Ten Minute Average data collected at Big Gap (SOD-UUA)&nbsp;during the&nbsp;Mountain Terrain Atmospheric Modeling and Observations (MATERHORN-X) program. The data span two time periods: September 1-7, 2012 and May 1-30, 2013.</p>","<p>WARNING: This dataset contains&nbsp;12274 files. Only ~8,000 files can be ordered from this dataset in one order. If the full dataset is desired please place two separate orders.</p>","2012-09-01 00:00:00","2013-05-30 23:59:59",40.04535,-113.23694,40.04535,-113.23694,point,2,1,1,NULL,final,4380,123,1,136,NULL,NULL,NULL,0,1,1,0,0,0,0,NULL,NULL,0,1,889,"2016-11-08 20:42:17",73,"2019-12-13 16:35:43"
291983,353.298,"Colorado Lightning Mapping Array (LMA) Real Time Calendar","<p>This dataset provides a link to the Colorado Lightning Mapping Array (LMA) imagery calendar for 2012.</p>",NULL,"2012-05-01 00:00:00","2012-06-30 23:59:59",24.96023,-106.76535,42.06574,-84.94339,NULL,1,1,1,completed,final,NULL,123,1,136,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-06-24 17:42:46"
5441,46.773,"Council Soil Data - Station C2 [Hinzman, L.]","<p>This dataset contains Soil Data taken from the Council site station C2 during the ATLAS field project.</p>",NULL,"1999-07-28 00:00:00","2002-12-31 23:59:59",64.89000,-163.64000,64.89000,-163.64000,point,23,1,1,NULL,NULL,2254,123,276,171,NULL,9818066,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2007-11-05 09:22:36",73,"2020-01-03 20:38:08"
292521,82.807,"NCEP/CPC U.S. Hourly Precipitation Data (HPD) analysis (1948-Sept, 2002)",NULL,"This dataset links to supplemental information for the project.","2004-06-01 00:00:00","2004-09-30 23:59:59",5.00000,-125.00000,50.00000,-72.00000,NULL,1,1,1,completed,final,NULL,123,1,31,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 20:03:09"
7061,102.072,"HLY-08-03 Raw 150 KHz ADCP Data [Sambrotto/LDEO]","<p>This dataset includes data from the 150 KHz ADCP system onboard the US Coast Guard Cutter Healy during the&nbsp;<span>Bering Sea Ecosystem Study-Bering Sea Integrated Ecosystem Research Program (BEST-BSIERP)</span>&nbsp;2008 0803 (summer) cruise.&nbsp;<span>BEST-BSIERP together are the Bering Sea project.&nbsp;</span>The ADCP system measures currents in the depth range from about 30 to 300 m in good weather. In bad weather or in ice, the range is less, and sometimes no valid measurements are made. The individual data files have been collected into tar files by day according to the sequence number. The following is the list of file extensions and their meaning of the data files contained in the tar files:</p> 
<pre>ENR - Raw Binary ADCP Data;
ENS - Binary ADCP Data;
ENX - Binary Ensemble Data;
STA - Short Term Averaged Data;
LTA - Long Term Averaged Data;
N1R - Raw NMEA ASCII Data;
N2R - Raw NMEA ASCII Data;
NMS - Averaged Nav Data 
</pre>",NULL,"2008-07-03 01:01:00","2008-07-31 23:59:59",53.00000,-180.00000,63.00000,-163.00000,point,4,1,1,NULL,NULL,777,123,1,708,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,708,"2009-10-29 20:02:22",2261,"2017-11-16 18:21:46"
35799,353.139,"NASA DC-8 Humidified UHSAS Statistics","<p>This data set contains NASA DC-8 Humidified Ultra High Sensitivity Aerosol Spectrometer (UHSAS) Statistics collected during the Deep Convective Clouds and Chemistry Experiment (DC3) from 18 May 2012 through 22 June 2012. This data set is in ICARTT format. Please see the header portion of the data files for details on instruments, parameters, quality assurance, quality control, contact information, and data set comments.</p>",NULL,"2012-05-18 00:00:00","2012-06-22 23:59:59",24.96023,-106.76535,42.06574,-84.94339,point,2,1,1,NULL,NULL,NULL,123,1,136,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,815,"2013-08-27 12:21:31",73,"2020-02-18 17:16:54"
9112,24.001,"GCIP/EAOP-98 Surface: National Ice Center Great Lakes Ice Cover Data","The National Ice Center is a multi-agency operational center that represents the US Navy, the US Coast Guard, and the National Oceanic and Atmospheric Administration. Via their WWW page they have available Great Lakes ice cover data for the winter of 1997-1998. These data include WMO sea/freshwater ice symbology charts ("egg code"). Once the lakes ice season starts these charts are produced twice each week for the entire Great Lakes system. The archive also includes metadata, as well as information from the National Weather Service and Great Lakes Environmental Research Laboratory.",NULL,"1997-10-01 00:00:00","1998-05-30 23:59:59",39.00000,-94.00000,50.00000,-73.00000,raster,35,1,1,NULL,NULL,NULL,123,191,73,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,73,"2011-09-14 17:35:56",889,"2019-10-25 20:40:06"
6456,92.003,"NAWS China Lake Rawinsonde Data (ESC Format) [NCAR/EOL]","<p>This is one of the upper air data sets developed for the Terrain-induced Rotor Experiment (T-REX). It includes 30 high vertical resolution (2 second) soundings from China Lake, CA (WMO 74612). Soundings were released from 1 Mar to 27 Apr 2006. Soundings were only released when required for NAWS operations.</p>",NULL,"2006-03-01 00:00:00","2006-04-27 23:59:00",35.70000,-117.75000,36.00000,-117.68000,point,35,1,1,NULL,NULL,NULL,123,1,73,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,72,"2008-10-07 06:50:45",2074,"2016-03-18 19:55:05"
290745,577.023,"UNL Combined Mesonet and Tracker (CoMeT-2) Mobile Mesonet Data","<p>This data set contains surface meteorological observations from the second Combined Mesonet and Tracker (CoMeT-2) mobile mesonet vehicle operated by the University of Nebraska-Lincoln (UNL) during the Targeted Observation by Radars and UAS of Supercells (TORUS) 2019 field campaign. Deployments occurred from 17 May to 15 June 2019 in locations around the central United States. CoMeT-2 was principally operated in the Right-Flank Mission.</p>",NULL,"2019-05-17 16:04:00","2019-06-16 18:03:59",33.73762,-103.86966,41.10637,-96.60939,NULL,2,1,1,NULL,final,5761,123,1,73,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,2437,"2020-04-02 15:04:48",73,"2020-07-10 16:42:38"
9887,117.062,"GOES-11 Leg8 MROC-KBJC 4km Ch3 Water Vapor Satellite Imagery","<p>This dataset contains leg8 MROC-KBJC 4km Channel 3 water vapor imagery from the GOES-11 satellite taken during the HIPPO-2 project. The imagery are in JPG format. The imagery cover the time span from 2009-10-06 00:00:00 to 2009-10-06 21:00:00.</p>",NULL,"2009-10-06 00:00:00","2009-10-06 23:59:59",5.00000,-116.00000,42.00000,-73.00000,raster,26,1,1,NULL,NULL,NULL,123,1,136,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,1,"2012-10-30 22:49:43",889,"2019-11-05 23:50:58"
183369,490.018,"ORCAS Trace Organic Gas Analyzer (TOGA) VOC Data","<p>This dataset contains trace organic gas analyzer (TOGA) data taken aboard the NCAR G-V during the ORCAS (The O2/N2 Ratio and CO2 Airborne Southern Ocean Study)&nbsp;project. VOCs are important to understand ozone in the atmosphere. VOCs measured include hydrocarbons, oxygenates, halocarbons, nitrogen and sulfur compounds, isoprene, methacrolein, MVK, and acetone.</p>",NULL,"2016-01-15 00:00:00","2016-03-01 23:59:59",-80.00000,-105.00000,-30.00000,-30.00000,point,34,1,1,NULL,final,4522,123,1,815,NULL,NULL,NULL,0,1,1,0,0,0,1,NULL,NULL,0,1,2074,"2016-03-16 18:49:06",2262,"2018-03-12 17:27:53"
5700,62.2110,"Carbon and Nitrogen Isotope Dynamics (ASCII) [Dunton, K.]","<p>Biological material from three levels in the ocean (POM, plankton, benthos) was collected to determine the natural abundance of d13C (carbon) and d15N (nitrogen). Isotope data were used to trace the advection of northward flowing organic material through the Bering Strait into the Chukchi and Bering Seas. Isotope signatures also provided information about the trophic links between pelagic and benthic components of the shelf and slope within the study area. These data are in ASCII format.</p>",NULL,"2004-07-16 00:00:00","2004-08-26 23:59:00",67.00000,-169.00000,74.00000,-154.00000,point,36,1,1,NULL,NULL,1349,123,600,171,NULL,0125074,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,426,"2007-11-05 14:26:53",1622,"2015-12-29 17:47:07"
8619,14.010,"Lake-ICE upper air: High Resolution Research Soundings Composite Dataset","<p>This data set consists of ten second vertical resolution sounding data from the Lake-Induced Convection Experiment (Lake-ICE) research sounding sites. These sites were operated by the Atmospheric Technology Division (ATD) of the National Center for Atmospheric Research (NCAR). These data have undergone the Joint Office of Science Support (JOSS) and ATD quality control. See the README for more information.</p>",NULL,"1997-12-02 00:00:00","1998-01-25 23:59:59",40.00000,-90.00000,50.00000,-75.00000,point,35,1,1,NULL,final,3677,123,1,171,NULL,NULL,NULL,0,0,1,0,1,0,1,NULL,NULL,0,1,209,"2011-08-24 11:09:17",2074,"2019-10-02 01:26:20"
9843,347.094,"Indonesia Site - Manado Radiosonde L3.0 Data (ESC Format)","<p>This data set includes 361 high vertical resolution soundings from Manado, Indonesia (WMO 97014) collected during the DYNAMO field campaign for 2011-12. Soundings were typically released twice daily at 00 and 12 UTC from 30 September 2011 to 31 March 2012. The station utilized Meisei RS-06G radiosondes. These soundings were provided by JAMSTEC. This revised L3.0 version of the data set was released 20 May 2014 and adjustments were made to the PDF matching and correction for the relative humidity discontinuity at the 0C level. These adjustments were applied by JAMSTEC.</p>",NULL,"2011-09-30 23:00:00","2012-03-31 23:59:59",1.53700,124.92200,1.53700,124.92200,point,30,1,1,NULL,NULL,NULL,123,1,73,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,815,"2012-10-23 20:43:04",889,"2015-06-01 17:25:41"
7198,102.019,"HLY-07-01 Nitrogen Productivity and Supply","<p>This data collection consists of measurements made on particles filtered from seawater during cruise 0701 of the US Coast Guard Cutter Healy during the first cruise of the Bering Sea Ecosystem Study-Bering Sea Integrated Ecosystem Research Program (BEST-BSIERP) which together are the Bering Sea project.. This project is measuring new (nitrate) and regenerated nitrogen production directly with tracer incubation measurements in ice-impacted and ice-free regions of the eastern Bering Sea. Measurements of particulate organic carbon (POC) and particulate nitrogen (PN), as well as nitrate and ammonium productivity (NO3 &amp; NH4) were made using an ANCA elemental combustion unit and a Europa 20-20 mass spectrometer at Lamont-Doherty.</p>",NULL,"2007-04-11 00:00:00","2007-05-11 23:59:59",53.00000,-180.00000,63.00000,-163.00000,point,1,1,1,NULL,NULL,450,123,707,171,NULL,0612427,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,708,"2009-12-16 14:57:22",73,"2016-06-23 20:33:22"
293009,572.014,"HyCRISTAL Project","<p>This dataset provides a link to the HyCRISTAL project website.</p>",NULL,"2018-12-20 00:00:00","2020-05-01 23:59:59",-15.00000,20.00000,15.00000,50.00000,NULL,1,1,1,completed,final,NULL,123,1,2349,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-06-19 15:19:12"
944,3.509,"COMET CASE 010 WSR-88D Base Reflectivity (second-lowest tilt angle) from Paducah, KY (PAH)","This dataset contains the base reflectivity (second-lowest tilt angle) data product archived from the Paducah, KY (PAH) radar. Data are archived in the NIDS format.  ",NULL,"1997-05-26 00:00:00","1997-05-27 23:59:59",34.10000,-91.80000,40.10000,-85.80000,raster,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,142,"1998-05-08 09:16:15",142,"2015-06-01 17:25:41"
5803,88.075,"HRD H*WIND Data [NOAA/HRD]","<p>HRD wind analysis requires input of all available surface weather observations (e.g., ships, buoys, coastal platforms, surface aviation reports, reconnaissance aircraft data adjusted to surface, etc.). These data are downloaded on a regular schedule and processed to fit the analysis framework. This framwork is based on height (10 m), exposure (marine or open terrain over land, and averaging period (maximum sustained 1 minute wind speed). This framework is consistent with that used by the National Hurricane Center (NHC). This dataset contains data for 2005 hurricanes Dennis, Emily, Gert, Katrina, Ophelia, Rita and Wilma.</p>",NULL,"2005-07-05 22:30:00","2005-10-24 23:30:00",10.00000,-100.00000,40.00000,-50.00000,grid,26,1,1,NULL,NULL,NULL,123,1,171,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,644,"2007-11-05 15:41:41",73,"2020-02-13 18:17:04"
8396,198.001,"Navigation, State Parameter, and Microphysics HRT Data in NetCDF format","<p>This data set includes airborne measurements obtained from the NCAR Research Aviation Facility (RAF) King Air aircraft (Tail Number: N312D) during the Atmospheric Forcing of Circulation in Gulf Of California (AFCGOC) project. This dataset contains high rate navigation, state parameter, and microphysics flight-level data in NetCDF format.</p>",NULL,"1983-07-14 11:35:00","1983-08-04 14:23:59",27.07800,-114.77200,31.33200,-110.59400,unknown,3,1,1,NULL,final,2380,123,1,2330,NULL,NULL,NULL,0,0,1,0,0,0,1,NULL,NULL,0,1,644,"2011-06-06 16:22:26",889,"2019-11-06 00:24:45"
2673,53.012,"COMET CASE 028 WSR-88D Radial Velocity (2nd-lowest tilt angle) from DALLAS/FORT WORTH (FWS)","This dataset contains the  WSR-88D Radial Velocity (2nd-lowest tilt angle) data product archived from the  DALLAS/FORT WORTH(FWS) radar. Data are archived in the NIDS format.",NULL,"2000-03-28 00:00:00","2000-03-29 23:59:59",30.57000,-99.30000,34.57000,-95.30000,grid,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-08-30 16:00:56",190,"2015-06-01 17:25:41"
510,4.117,"COMET CASE 007 GOES-8 WV at 8km","This dataset contains GOES-8 WV imagery at 8km resolution. Data is archived as McIDAS AREA files.  ",NULL,"1996-03-13 00:00:00","1996-03-15 23:59:59",5.00000,-135.00000,85.50000,-66.00000,raster,23,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,142,"1997-06-23 15:34:16",142,"2015-06-01 17:25:41"
6827,106.ARCSS077,"Physical and Chemical Properties from Selected Expeditions in the Arctic Ocean","<p>This dataset contains Physical and Chemical Properties from Selected Expeditions in the Arctic Ocean. This data collection includes measurements of temperature, salinity, conductivity, pH, and concentrations of silicate, oxygen, nitrate, nitrite, and phosphorus in the Arctic Ocean. The data were collected sporadically since 1950, from icebreakers, research vessels, and ice camps using traditional wire casts, Conductivity, Temperature, Depth (CTD) casts, and CTD/rosette casts. Also included are positional data and, for some expeditions, derived measurements of oxygen, nutrients, and alkalinity. The data are in NODC .SD2 and .F022 formats. The purpose of this data collection is to preserve and distribute physical and chemical data from the Arctic Ocean that have been gathered through a cooperative international effort involving the United States, Canada, Germany, Sweden, and Russia.</p>",NULL,"1950-01-01 00:00:00","2008-06-24 23:59:59",70.00000,-180.00000,90.00000,180.00000,point,1,1,1,NULL,NULL,1848,123,108,149,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,724,"2009-04-29 15:01:34",73,"2020-02-19 18:04:45"
9623,352.071,"HIAPER Atmospheric Radiation Package (HARP) CCD Actinic Flux Spectrometers Photolysis Frequencies [Hall, Schmidt (NCAR-ACD, CU-LASP)]","<p>This dataset contains photolysis frequencies calculated from spectrally resolved actinic flux measurements taken aboard the NCAR G-V as a part of HIAPER Atmospheric Radiation Package (HARP) during the TORERO project.</p>",NULL,"2012-01-18 00:00:00","2012-03-28 23:59:59",-40.00000,-105.00000,10.00000,-70.00000,NULL,4,1,1,NULL,final,2984,123,1,815,NULL,NULL,NULL,0,1,1,0,0,0,1,NULL,NULL,0,1,889,"2012-07-25 22:07:18",2074,"2017-05-17 19:41:07"
6108,45.911,"Anemometer - Sonic, U.S. Army Acoustic","This dataset contains files of data collected by a sonic anemometer for the CASES-99 field study. For more information please see the readme file.",NULL,"1999-10-07 00:00:00","1999-10-20 23:59:59",30.00000,-106.00000,45.00000,-88.00000,point,3,1,1,NULL,NULL,NULL,123,256,73,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,644,"2008-10-02 16:16:14",73,"2019-12-19 16:39:32"
417,3.145,"COMET CASE 007 WSI NIDS 2.5 degree Base Reflectivity from Cheyene, WY","This dataset contains the 2.5 degree base reflectivity data product archived from the WSI NIDS datastream for  the Cheyene, WY radar. Data are archived in the original WSI NIDS format.  ",NULL,"1996-03-13 00:00:00","1996-03-14 23:59:59",38.00000,-108.00000,44.00000,-102.00000,raster,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,142,"1997-06-16 14:39:53",142,"2015-06-01 17:25:41"
292019,117.154,"CarbonTracker - CO2","<p>This dataset provides a link to the NOAA/ESRL/GML CarbonTracker web site</p>",NULL,"2009-10-26 00:00:00","2009-12-19 23:59:00",-65.00000,-170.00000,85.00000,-80.00000,NULL,1,1,1,completed,final,NULL,123,1,171,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-06-25 18:58:45"
2443,47.018,"COMET CASE 024 WSR-88D Storm Relative M.R.V. (second-lowest tilt angle) from WASHINGTON,DC","This dataset contains the  WSR-88D Storm Relative Mean Radial Velocity (second-lowest tilt angle)  data product archived from the  WASHINGTON,DC (LWX) radar. Data are archived in the NIDS format.",NULL,"2000-01-25 00:00:00","2000-01-26 23:59:59",36.98000,-79.48000,40.98000,-75.48000,grid,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-03-22 15:37:39",190,"2015-06-01 17:25:41"
7035,102.033,"USCGC Healy HLY-08-02 Ship Log - Weather Information [US Coast Guard]","<p>This dataset includes files of weather data recorded by the US Coast Guard onboard the US Coast Guard Cutter Healy during the 2008 Bering Sea Ecosystem Study-Bering Sea Integrated Ecosystem Research Program (BEST-BSIERP) 0802 (late spring) cruise. BEST-BSIERP together are the Bering Sea project. The files are in Excel Spreadsheet format.</p>",NULL,"2008-03-27 00:00:00","2008-05-05 23:59:59",53.00000,-180.00000,63.00000,-163.00000,point,31,1,1,NULL,NULL,623,123,1,708,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,708,"2009-10-29 19:43:41",73,"2016-06-23 20:33:22"
4612,88.104,"NOAA N42 P-3 Radar Doppler Wind Analysis Data - ASCII 3D analysis [NOAA/AOML/HRD]","This dataset contains ASCII data files by flight leg of 3D Doppler wind analysis of the N42RF airborne radar during Dennis, Ophelia, Rita, and Wilma. These data were downloaded from the National Oceanic and Atmospheric Administration (NOAA) Office of Oceanic and Atmospheric Research Atlantic Oceanographic and Meteorological Laboratory (AOML) Hurricane Research Division (HRD) Mission Catalog 2005 Radar Data pages for Dennis, Ophelia, Rita, and Wilma. These files can be read with the fortran software readwindascii.f which is provided automatically when you order any portion of this dataset.",NULL,"2005-07-08 05:06:00","2005-10-23 21:10:59",10.00000,-100.00000,40.00000,-50.00000,point,35,1,1,NULL,NULL,NULL,123,1,171,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,704,"2007-09-13 13:45:00",704,"2015-06-01 17:25:41"
580,4.138,"COMET CASE 006 GOES-8 VIS at 8km","This dataset contains GOES-8 VIS imagery at 8km resolution. Data is archived as McIDAS AREA files.  ",NULL,"1996-07-17 00:00:00","1996-07-19 23:59:59",10.00000,-135.00000,88.80000,-43.00000,raster,20,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,142,"1997-08-08 11:16:06",142,"2015-06-01 17:25:41"
2301,43.067,"COMET CASE 022 GOES_8 VIS at 4km","This dataset contains GOES_8 VIS imagery at 4km resolution.  Data is archived as McIDAS AREA files.",NULL,"1998-06-02 00:00:00","1998-06-03 23:59:59",-3.50000,-143.40000,57.00000,-29.50000,raster,23,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-01-03 10:59:53",190,"2015-06-01 17:25:41"
2867,59.056,"COMET CASE 032 WSR-88D Three-Hour Precipitation Estimate from CENTRAL PENNSYLVANIA","This dataset contains the  WSR-88D Three-Hour Precipitation Estimate data product archived from the  CENTRAL PENNSYLVANIA (CCX) radar. Data are archived in the NIDS format.",NULL,"2000-11-18 00:00:00","2000-11-21 23:59:59",38.92000,-80.00000,42.92000,-76.00000,grid,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2001-02-27 14:33:33",190,"2015-06-01 17:25:41"
5935,68.012,"DYCOMS-II Upper Air: RASS Point Loma, California Virtual Temperature Profile Imagery (GIF)","The RASS Point Loma, California Virtual Temperature Profile Imagery(GIF) is one of several upper air products collected as part of the Dynamics and Chemistry of Marine Stratocumulus PhaseII: Entrainment Studies (DYCOMS-II) project field catalog operated by the National Center For Atmospheric Research/Earth Observing Laboratory (NCAR/EOL: http://catalog.eol.ucar.edu/dycoms). There is one image available per day which includes each hourly virtual temperature profile for the day. The products cover the period from 1-31 July 2001 (except for 19-24 July). The products were acquired from the National Oceanic and Atmospheric Administration (NOAA) Forecast Systems Laboratory (FSL)",NULL,"2001-07-01 00:00:00","2001-07-31 23:59:59",32.67000,-117.28000,32.73000,-117.22000,raster,23,1,1,NULL,NULL,NULL,123,1,73,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,704,"2008-05-15 14:20:41",73,"2018-01-19 18:42:32"
2629,52.040,"COMET CASE 027 NCEP's Nested Gridded Model (NGM).","This dataset contains data from  NCEP's Nested Gridded Model (NGM). The model runs are for 00Z and 12Z daily with forecasts given every six hours going out 48 hours .  The data are archived in GRIB gridded files.",NULL,"1999-01-01 00:00:00","1999-01-02 23:59:59",20.00000,-135.00000,60.00000,-60.00000,grid,30,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-08-01 13:00:38",190,"2015-06-01 17:25:41"
200293,535.026,"Grawmet Radiosonde System Southwest Granite Launch site Data (UoUtah)","<p>This data set contains the University of Utah's Grawmet Radiosonde System data from the Southwest of Granite launch site. Data was collected during intense observation periods on 7 May 2013 for the Mountain Terrain Atmospheric Modeling and Observations (MATERHORN-X) field campaign. Files are the original data and have not been quality controlled. The format is ASCII tab separated and consists of separate files for each radiosonde release. Please refer to the readme file for more information.</p>",NULL,"2012-05-07 00:00:00","2013-05-07 23:59:59",40.03615,-113.46859,40.22333,-113.28055,unknown,4,1,1,NULL,final,4698,123,1,136,NULL,NULL,NULL,0,1,1,0,0,0,0,NULL,NULL,0,1,2131,"2017-05-09 19:55:01",889,"2017-08-11 17:58:25"
