id,archive_ident,title,summary,archive_note,begin_date,end_date,minimum_latitude,minimum_longitude,maximum_latitude,maximum_longitude,spatial_type,frequency_id,horizontal_resolution_id,vertical_resolution_id,progress,quality,current_version_id,language_id,point_of_contact_id,internal_contact_id,grant_contact_id,grant_code,file_event_label,auth_reqd,eula_reqd,online_orderable,offline_orderable,browseable,dodsable,is_eol_data,latest_file_id,latest_file_begin_date,catalog_visible,visible,row_create_contact_id,row_create_time,row_revise_contact_id,row_revise_time
6801,106.ARCSS031,"Point Barrow, Alaska and Vicinity Bathymetry","<p>This data set contains bathymetry data for Point Barrow, Alaska, and its vicinity. A bathymetry grid was interpolated from depth soundings measured in meters below mean lower low water (MLLW) and contours that were digitized from a National Oceanic and Atmospheric Administration (NOAA) nautical chart (28 July 1990 1:47,943-scale, chart #16082). The data set includes the derived bathymetry grid, the depth soundings map, and the contour map.</p>",NULL,"1990-07-28 00:00:00","1990-07-28 23:59:59",71.12034,-157.49061,71.51239,-155.98352,grid,1,1,1,NULL,NULL,1659,123,344,149,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,724,"2009-04-29 15:01:34",73,"2020-02-19 17:42:53"
4112,11.42,"ACE-1: Discoverer CO2 Measurements (Feely)","This dataset contains measurements of CO2 taken aboard the R/V Discoverer during ACE-1. Richard Feely (PI) reports that the air values are not trustworthy south of 40 degrees southlatitude. The air data are noisy, which happens when the air lines get filled with sea spray during bad weather. The water data look fine according to R. Feely.",NULL,"1995-11-18 00:00:00","1995-12-12 23:59:59",-60.00000,130.00000,50.00000,-122.00000,point,35,1,1,NULL,NULL,NULL,123,161,149,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,149,"2006-06-12 14:51:14",73,"2019-11-12 20:24:45"
291476,94.026,"CloudSat Data",NULL,"This dataset links to supplemental information for the project.","2002-01-01 00:00:00","2010-12-31 23:59:00",0.00000,-30.00000,30.00000,35.00000,NULL,1,1,1,completed,final,NULL,123,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 19:56:15"
710,3.375,"COMET CASE 008 WSR-88D One-hour Precipitation Estimate from Medford, OR (MAX)","This dataset contains the One-hour Precipitation Estimate  data product archived from the Medford, OR (MAX) radar. Data are archived in the NIDS format.  ",NULL,"1996-12-31 00:00:00","1997-01-02 23:59:59",39.10000,-125.70000,45.10000,-119.70000,raster,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,142,"1997-11-21 15:30:53",142,"2015-06-01 17:25:41"
158,7.104,"ACE-1: Model BoM GASP MSL 24-hr Forecast (GIF)","The Australian Bureau of Meteorology (BoM) routinely produced Mean Sea Level (MSL) forecasts from its Global/Regional Assimilation Prognosis (GASP) model runs. Two model runs were produced daily (00 and 12 UTC). GASP model output were available from the BoM McIDAS system and MSL 24-hour forecast charts were archived as GIF imagery. Pressure contours (isobars) were plotted every 4 mb.",NULL,"1995-11-17 00:00:00","1995-12-12 23:59:59",-70.00000,110.00000,-30.00000,170.00000,grid,30,1,1,NULL,NULL,NULL,123,1,73,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,29,"1996-03-14 10:21:12",73,"2020-02-19 15:06:53"
4538,6.67,"Aircraft C-130 Carbon Dioxide Concentration (Kok)","<p>This dataset contains carbon dioxide measurements taken aboard the NCAR C-130 aircraft during ACE-1 by Greg Kok (NCAR/RAF). The data consists of time (UTC), location, carbon dioxide (infrared absorption). These data were processed and quality controlled by NCAR/RAF following the field phase of ACE-1.</p>",NULL,"1995-11-01 00:00:00","1995-12-23 23:59:59",-75.00000,130.00000,80.00000,-104.00000,point,4,1,1,NULL,final,3640,123,1,2330,NULL,NULL,NULL,0,0,1,0,1,1,1,NULL,NULL,0,1,10,"2006-07-26 13:58:56",73,"2019-12-19 20:36:11"
5149,56.647,"Latnjajaure Site, PAPP OTC 4 Community Data [Molau]","<p>This dataset contains PAPP OTC 4 Community data from the Latnjajaure site, Sweden in 1995, 1996, 1997 &amp; 1998. The Press and Pulse Program (PAPP) experiment is comprised of four replicate blocks, each of which has four plots. These plots were subject to the OTC 4 treatment. For more information, please see the readme file.</p>",NULL,"1995-08-02 00:00:00","1998-07-28 23:59:59",60.00000,-180.00000,90.00000,180.00000,multiple,35,1,1,NULL,NULL,3424,123,269,149,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2007-11-02 12:42:02",815,"2017-05-18 16:22:13"
5838,22.054,"FSU Real Time Global Model [Krishnamurti]","This data set contains the FSU Real Time Global Model data  on 8mm tape.  The data represents part of the International INDOEX meteorology program from the U.S. side.",NULL,"1999-01-01 00:00:00","1999-03-31 23:59:59",-25.00000,50.00000,25.00000,100.00000,grid,31,1,1,NULL,NULL,NULL,123,245,171,NULL,NULL,NULL,0,0,0,1,0,0,0,NULL,NULL,0,1,72,"2007-11-07 07:48:53",72,"2015-06-01 17:25:41"
290975,93.197,"Model of Emissions of Gases and Aerosols from Nature (MEGAN)",NULL,"This dataset links to supplemental information for the project.","2006-03-01 00:00:00","2006-03-30 23:59:00",14.00000,-120.00000,33.00000,-80.00000,NULL,1,1,1,completed,final,NULL,123,1,31,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 19:53:02"
290750,570.028,"AWC AIRMET, SIGMET, and PIREP Imagery","<p>This data set contains AIRMET (Airmen's Meteorological Information), SIGMET (Significant Meteorological Information), and PIREP (Pilot Report) imagery over the United States. The images are from the Aviation Weather Center (AWC).</p>",NULL,"2018-12-19 00:00:00","2019-03-11 23:59:59",24.00000,-125.00000,49.00000,-66.00000,point,16,1,1,NULL,NULL,NULL,123,1,815,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,2437,"2020-04-02 20:23:28",2437,"2020-04-02 21:18:21"
1920,41.267,"COMET CASE 020 NCEP's Rapid Update Cycle (RUC) Model.","This dataset contains data from  NCEP's Rapid Update Cycle (RUC) Model. The model runs are every 3 hours with forecasts given every 3 hours going out 12 hours..  The data are archived in GRIB gridded files.",NULL,"1999-09-14 00:00:00","1999-09-17 23:59:59",20.00000,-135.00000,60.00000,-60.00000,grid,26,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"1999-10-28 11:26:35",190,"2015-06-01 17:25:41"
3353,66.011,"COMET CASE 037 NCEP's Medium Range Forecast (MRF) Model.","This dataset contains data from  NCEP's Medium Range Forecast (MRF) Model. The model runs are for 00Z with forecasts given every 12 hours and going out 10 days.  The data are archived in grib gridded files.",NULL,"2001-06-05 00:00:00","2001-06-19 23:59:59",20.00000,-135.00000,60.00000,-60.00000,grid,31,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2002-02-08 10:30:48",190,"2015-06-01 17:25:41"
6334,85.007,"WSR-88D NIDS Individual Radar Imagery (level 3) [NCAR/EOL]","<p>This dataset contains NEXRAD imagery for cities in the BAMEX region. This dataset contains over 22,000 images. The observing frequency is inconsistent but in some cases there is an image for every minute of the day. Additional information is available at the NEXRAD / Unidata website.</p>",NULL,"2003-05-24 00:00:00","2003-07-31 23:59:59",30.00000,-104.00000,48.00000,-80.00000,raster,35,1,1,NULL,NULL,NULL,123,1,73,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,72,"2008-10-07 06:50:45",73,"2019-12-13 17:13:26"
2204,42.019,"COMET CASE 021 WSR-88D One-Hour Precipitation Estimate from TOPEKA, KS/Alma","This dataset contains the  WSR-88D One-Hour Precipitation Estimate data product archived from the  TOPEKA, KS/Alma (TWX) radar. Data are archived in the NIDS format.",NULL,"1998-10-30 00:00:00","1998-11-01 23:59:59",37.00000,-98.23000,41.00000,-94.23000,grid,12,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"1999-12-07 14:09:32",190,"2015-06-01 17:25:41"
201037,541.028,"UAH MAX Radar Data","<p><span>This data set contains data from the University of Alabama-Huntsville MAX (Mobile Alabama X-band Radar) mobile radar during the VORTEX-SE 2017 field season. MAX collected data during most of the VORTEX-SE 2017 operations (25, 27, 28, and 30-31 March; 3, 5, 6, 22, 23, 27, 28, and 30 April; and 1 May 2017). The data are provided in both the raw format as well as universal format (UF).</span></p>",NULL,"2017-03-25 15:00:00","2017-05-01 03:59:59",34.42000,-87.45000,34.93000,-85.76000,NULL,35,1,1,NULL,final,4831,123,1,73,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,2262,"2017-10-17 20:52:32",73,"2019-04-29 14:26:48"
9235,89.168,"AeroLaser Vacuum Ultra Violet (VUV) Fluorescence In Situ Carbon monoxide (CO) mixing ratio - NetCDF format [Campos/Pollack/Heizer, NCAR/ESSL/CARI and NCAR/RAF]","<p>This dataset contains carbon monoxide mixing ratio (CO) data collected aboard the NSF/NCAR C-130 (tail number N130AR) using the CO vacuum UV resonance fluorescence instrument. This instrument is similar to that of Gerbig, et al.( Journal of Geophysical Research, Vol. 104, No. D1, 1699-1704, 1999). VOCALS data have a 3ppbv precision, 1-second resolution, and a typical accuracy of 3 ppbv +/- 5%. This is the netCDF-formatted version of the data.</p>",NULL,"2008-10-01 00:00:00","2008-11-25 23:59:00",-30.00000,-90.00000,-15.00000,-70.00000,NULL,4,1,1,completed,final,3908,123,1,136,NULL,NULL,NULL,0,0,1,0,0,0,1,NULL,NULL,0,1,1006,"2011-10-05 19:24:21",889,"2019-11-05 23:50:58"
183411,109.008,"NCAR/EOL 915 MHz Wind Profiler NIMA Consensus Winds, Moments, and RASS Data","<p>This dataset contains 915 MHz wind profiler data collected by the NCAR/EOL Integrated Sounding System (ISS) during the Advection Horizontal Array Turbulence Study (AHATS). This dataset includes doppler moments data (.mom.nc), consensus winds data (.winds*.nc), Radio Acoustic Sounding System (RASS) virtual temperatures (.rass.nc) and RASS moments data (.rass_mom.nc) in NetCDF format. These data are tarred into daily files and have been quality controlled.</p>",NULL,"2008-06-04 00:00:00","2008-08-16 23:59:59",36.00000,-120.00000,36.00000,-120.00000,point,31,1,1,NULL,final,3233,123,1,2422,NULL,NULL,NULL,0,0,1,0,0,0,1,NULL,NULL,0,1,2093,"2016-04-27 21:54:31",73,"2019-09-25 17:39:20"
8126,135.001,"Navigation, State Parameter, and Microphysics LRT Data in NetCDF format","<p>This data set includes airborne measurements obtained from the NCAR Research Aviation Facility (RAF) Sabreliner aircraft (Tail Number N307D) during the ROSE-Air project. This dataset contains low rate navigation, state parameter, and microphysics flight-level data in netCDF format.</p>",NULL,"1990-06-13 14:22:00","1990-06-28 10:36:34",30.15300,-89.00400,35.19700,-86.05900,point,4,1,1,NULL,final,3538,123,1,2330,NULL,NULL,NULL,0,0,1,0,0,0,1,NULL,NULL,0,1,844,"2011-05-17 15:10:34",889,"2019-11-06 00:24:45"
6273,82.048,"CPC Precipitation Imagery [NCAR/EOL]","<p>This data set contains Surface CPC_Precip imagery from the NAME Field Catalog. The following imagery products are included: Daily_precip, Tier1_daily_precip, US_daily_precip, Weekly_precip.</p>",NULL,"2004-06-01 00:00:00","2004-09-19 23:59:59",5.00000,-125.00000,50.00000,-75.00000,raster,31,1,1,NULL,NULL,NULL,123,1,136,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,72,"2008-10-07 06:50:45",73,"2020-01-03 21:00:43"
290746,570.024,"GOES-16 Advanced Baseline Imager (ABI) CONUS Sector Data","<p>This data set contains the 5 minute resolution data from the GOES-16 satellite Advanced Baseline Imager (ABI) over the continental United States during the period of ICICLE operations. All 16 channels are included at their full resolution. The data are in NetCDF files packed into hourly tar files.</p>","<p>This is a large data set, consisting of approximately 2 GB per hour. Please consider the size of the data set when making your order. You can order approximately 12 hours in a single order.</p>","2019-01-27 00:00:00","2019-03-08 23:59:59",20.00000,-126.00000,51.00000,-64.00000,NULL,11,1,1,NULL,final,5723,123,1,815,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,2437,"2020-04-02 16:47:12",2437,"2020-04-16 14:45:14"
137871,384.015,"French Falcon Flight Track Data (kml)","<p>This dataset contains flight track data from the High Altitude Ice Crystals - High Ice Water Content (HAIC-HIWC) project that took place in Darwin, Australia. The data is from the French Falcon, operated by SAFIRE, during 22 of the 23 flights flown during the project and is in kml format.</p>",NULL,"2014-01-16 00:00:00","2014-02-19 23:59:59",-20.00000,110.00000,0.00000,160.00000,point,6,1,1,NULL,NULL,NULL,123,1,708,NULL,NULL,NULL,1,0,1,0,0,0,0,NULL,NULL,0,1,889,"2015-07-01 15:43:47",708,"2018-01-10 23:25:39"
293006,87.072,"ECMWF Global Grids",NULL,"This dataset links to supplemental information for the project.","2004-11-24 00:00:00","2005-01-24 23:59:00",15.00000,-72.00000,21.00000,-57.00000,NULL,1,1,1,completed,final,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 20:06:21"
5929,68.006,"DYCOMS-II Surface: GTS Surface Hourly Observation Data (GEMPAK)","The GTS Surface Hourly Observation Data is one of several surface data sets collected by the National Center For Atmospheric Research/Earth Observing Laboratory (NCAR/EOL) as part of the Dynamics and Chemistry of Marine Stratocumulus Phase II: Entrainment Studies (DYCOMS-II) project.  Included in the data set are the global hourly (and special) surface observations.  These data are contained in daily files which are in GEMPAK format.  It may not contain data which was removed from the US GTS feed.  variable.  The data cover the period from 7 - 28 July 2001.  The data were acquired via the UNIDATA Local Data Manager (LDM).",NULL,"2001-07-07 00:00:00","2001-07-28 23:59:59",-90.00000,-180.00000,90.00000,180.00000,point,23,1,1,NULL,NULL,NULL,123,1,73,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,704,"2008-05-15 14:06:22",704,"2015-06-01 17:25:41"
27387,353.109,"NASA DC-8 Facility Instruments and Housekeeping Data System","<p>This data set contains NASA DC-8 Facility Instruments and Housekeeping Data collected during the Deep Convective Clouds and Chemistry Experiment (DC3) from 4 May 2012 through 22 June 2012. This data set is in ICARTT format. Please see the header portion of the data files for details on instruments, parameters, quality assurance, quality control, contact information, and data set comments.</p>",NULL,"2012-05-04 00:00:00","2012-06-22 23:59:59",24.96023,-106.76535,42.06574,-84.94339,point,2,1,1,NULL,NULL,NULL,123,1,136,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,815,"2013-07-24 19:27:01",136,"2015-06-01 17:25:41"
631,3.293,"COMET CASE 006 WSI NIDS Base Reflectivity (lowest tilt angle) from Milwaukee, WI","This dataset contains the base reflectivity (lowest tilt angle) data product archived from the WSI NIDS datastream for the Milwaukee, WI radar. Data are archived in the original WSI NIDS format.  ",NULL,"1996-07-18 00:00:00","1996-07-19 23:59:59",40.00000,-91.60000,46.00000,-85.60000,raster,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,142,"1997-08-29 16:40:57",142,"2015-06-01 17:25:41"
292454,82.789,"GPROF SSM/I Orbit Summaries",NULL,"This dataset links to supplemental information for the project.","2004-06-01 00:00:00","2004-09-30 23:59:59",5.00000,-125.00000,50.00000,-72.00000,NULL,1,1,1,completed,final,NULL,123,1,31,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",149,"2020-05-15 20:02:42"
5104,56.605,"Latnjajaure Site, CLIP 3-Temp 2 Community Data [Alatalo]","<p>This dataset contains CLIP 3-Temp 2 Community data from the Latnjajaure site, Sweden in 1995, 1996, 1997, 1999 &amp; 2000. The Community Level Interaction Program (CLIP) data comprises a block of poor, dry heath. For more information, please see the readme file.</p>",NULL,"1995-07-07 00:00:00","2000-07-16 23:59:59",60.00000,-180.00000,90.00000,180.00000,multiple,35,1,1,NULL,NULL,3374,123,273,149,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2007-11-02 12:41:13",815,"2017-05-18 16:22:13"
6232,77.043,"USFS Remote Automatic Weather Station (RAWS) Data [NCAR/EOL]","<p>This data set contains hourly resolution surface meteorological data from the Remote Automated Weather Stations (RAWS) network. These data were retrieved from the Western Region Climate Center (WRCC). The date set includes data from ten stations in the IHOP region and covers the period 01 May to 30 June 2002. The data are in columnar ASCII format. Consult the README for more information.</p>",NULL,"2002-05-01 00:00:00","2002-06-30 23:59:59",31.00000,-107.00000,42.00000,-91.00000,point,23,1,1,NULL,NULL,NULL,123,1,73,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2008-10-07 06:50:45",73,"2019-12-06 17:13:42"
66546,226.006,"Scanning Aerosol Backscatter Lidar (SABL) - Final Dorade (Morley,B - NCAR/RSF]","<p>This data set includes SABL lidar field dorade data while operated on the NCAR Research Aviation Facility (RAF) C-130 aircraft (Tail Number: N130AR) during the First Aerosol Characterization Experiment (ACE-1) project. Data are DORADE tar format.</p>
<br />
",NULL,"1995-10-31 16:45:00","1995-12-23 01:33:59",-70.00000,100.00000,-30.00000,180.00000,NULL,2,1,1,NULL,final,2635,123,1,2329,NULL,NULL,NULL,0,0,1,0,0,0,1,NULL,NULL,0,1,644,"2014-03-11 15:05:30",2329,"2018-08-09 17:16:39"
4300,6.20,"VORTEX-94 NOAA WP-3D Aircraft Data","NOAA/AOC operated a NOAA WP-3D aircraft from 10 May to 10 June 1994 for VORTEX for approximately 85 research hours. The aircraft routinely measures flight level state  parameters (temperature, moisture and winds) and basic  microphysical variables (liquid water and PMS probe data)  as well as data collected by its two radars.  ",NULL,"1994-04-01 00:00:00","1994-06-15 23:59:59",32.00000,-102.00000,38.00000,-95.00000,point,35,1,1,NULL,NULL,NULL,123,13,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,73,"2006-06-12 14:51:14",73,"2015-06-01 17:25:41"
2544,50.009,"COMET CASE 026 WSR-88D Three-Hour Precipitation Estimate from SEATTLE/TACOMA, WA/","This dataset contains the  WSR-88D Three-Hour Precipitation Estimate data product archived from the  SEATTLE/TACOMA, WA/ (ATX) radar. Data are archived in the NIDS format.",NULL,"1999-11-23 00:00:00","1999-11-26 23:59:59",46.19000,-124.50000,50.19000,-120.50000,grid,12,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-07-06 15:10:56",190,"2015-06-01 17:25:41"
292862,552.083,"MARCUS RSV Aurora Australis Aerosol Observing System (AOS) Meteorological Data","<p>This dataset contains a link to the MARCUS (Measurements of Aerosols, Radiation, and Clouds over the Southern Ocean) RSV Aurora Australis Aerosol Observing System (AOS) Meteorological (AOSMET) data in the DOE ARM Data Archive. You must have an ARM Archive account to access the data.</p>",NULL,"2017-09-01 00:00:00","2018-04-01 23:59:59",-70.00000,130.00000,-30.00000,180.00000,NULL,1,1,1,completed,final,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-05-29 13:13:51"
2891,59.083,"COMET CASE 032 WSR-88D Radial Velocity (third-lowest tilt angle) from BURLINGTON, VT","This dataset contains the  WSR-88D Radial Velocity (third-lowest tilt angle) data product archived from the  BURLINGTON, VT (TYX) radar. Data are archived in the NIDS format.",NULL,"2000-11-20 00:00:00","2000-11-21 23:59:59",41.76000,-77.76000,45.76000,-73.76000,grid,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2001-02-27 14:33:54",190,"2015-06-01 17:25:41"
291667,220.061,"NSF/NCAR C-130 Wyoming Cloud Radar (WCR) Data","<p>A link is provided to the University of Wyoming NSF/NCAR C-130 Wyoming Cloud Radar (WCR) Data and imagery archive.</p>",NULL,"2011-07-01 00:00:00","2011-07-31 23:59:00",-10.00000,-90.00000,40.00000,-40.00000,NULL,1,1,1,completed,final,NULL,123,1,815,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-07-28 14:55:21"
3559,78.005,"COMET CASE 042 Surface Airways Observations","This dataset contains surface observation data in GEMPAK formatted files.  There is one file per day containing hourly data for the day.",NULL,"2002-01-28 00:00:00","2002-01-29 23:59:59",20.00000,-135.00000,60.00000,-60.00000,point,23,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,190,"2002-08-29 16:15:43",190,"2015-06-01 17:25:41"
3834,81.080,"COMET CASE 044 total precip accumulation from IND","This dataset contains the  storm total precip accumulation data product archived from the  INDIANAPOLIS, IN/Indianapolis IND radar. Data are archived in the NIDS format.",NULL,"2002-11-09 00:00:00","2002-11-10 23:59:59",37.71000,-88.28000,41.71000,-84.28000,grid,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2003-03-06 16:08:21",190,"2015-06-01 17:25:41"
1783,36.167,"COMET CASE 018 WSI NOWRAD 2km Radar Composite of the USA","This dataset contains WSI NOWRAD Base Reflectivity 1 (Lowest-tilt angle) radar composites of the USA at 2KM  resolution.Data are archived in the original WSI NOWRAD format.",NULL,"1998-05-30 00:00:00","1998-06-01 23:59:59",20.00000,-135.00000,60.00000,-60.00000,grid,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"1999-08-19 13:05:14",190,"2015-06-01 17:25:41"
2263,43.029,"COMET CASE 022 WSR-88D Radial Velocity (third-lowest tilt angle) from CENTRAL PENNSYLVANIA","This dataset contains the  WSR-88D Radial Velocity (third-lowest tilt angle) data product archived from the  CENTRAL PENNSYLVANIA (CCX) radar. Data are archived in the NIDS format.",NULL,"1998-06-02 00:00:00","1998-06-03 23:59:59",38.92000,-80.00000,42.92000,-76.00000,grid,11,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-01-03 10:59:11",190,"2015-06-01 17:25:41"
292933,558.052,"VORTEX-SE 2018 Field Catalog SPC Advisory Products","<p>This dataset provides a link to the VORTEX-SE 2018 Field Catalog Advisory Products section which includes SPC forecasts and storm reports.</p>",NULL,"2018-03-01 00:00:00","2018-04-15 23:59:59",25.00000,-95.00000,45.00000,-75.00000,NULL,1,1,1,completed,final,NULL,123,1,73,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-06-10 14:53:44"
5226,46.201,"Ivotuk Climate Data - MAT Site (ASCII) [Beringer, J.]","<p>This dataset includes climate data from the MAT site near Ivotuk gathered during the 1998 summer field season. Surface energy and trace gas exchange measurements were made at each of the Ivotuk sites using the eddy covariance technique. The MAT site was operated continuously over the growing season whilst the remaining sites were characterized by a single tower that was moved from site to site. The MAT site is therefore used as a reference.</p> 
<p>This dataset is available in both ASCII and EXCEL formats - For data browsing, we suggest ordering the EXCEL version and using EXCEL to plot the data. NOTE: This dataset contains the data in ASCII format.</p>",NULL,"1998-06-27 00:00:00","1998-08-11 23:59:59",68.50000,-155.75000,68.50000,-155.75000,multiple,20,1,1,NULL,NULL,2162,123,315,149,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,72,"2007-11-02 13:11:35",1622,"2017-05-18 16:22:13"
2589,50.054,"COMET CASE 026 NWS Textual Weather Products","This dataset contains the text products issued by the National Weather Service. These include forecasts, watches, warnings, local and national discussions, as well as coded surface observations and upper air soundings.  The files  are named based on the type of product and the issuance time.",NULL,"1999-11-24 00:00:00","1999-11-24 23:59:59",20.00000,-135.00000,60.00000,-60.00000,point,35,1,1,NULL,NULL,NULL,123,2,2,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,190,"2000-07-06 15:12:22",190,"2015-06-01 17:25:41"
207677,534.021,"Acoustic Ice Nucleus Counter Data","<p>This dataset contains acoustic ice nuclei data for the Seeded and Natural Orographic Wintertime clouds – the Idaho Experiment (SNOWIE). The Acoustic Ice Nucleus Counter (AINC) was developed at the National Center for Atmospheric Research (NCAR). The location for the AINC deployment, along Idaho State Highway 21 approximately 80 km (line-of-sight) from Boise, was determined by Idaho Power Company (IPC). Equipment was deployed on 26 January, and data collection began late in the day. These data are in Excel spreadsheets with the extension .xlsx, and t<span>here are 2 sets of data included in this dataset. There are 1 minute and 15 minute data. The frequency of the data in any file is indicated in the file name. Please see the readme file for more information.</span></p>",NULL,"2017-01-31 00:00:00","2017-03-05 23:59:59",44.02500,-115.62000,44.02500,-115.62000,textTable,6,1,1,NULL,final,4877,123,1,171,NULL,NULL,NULL,0,0,1,0,0,0,0,NULL,NULL,0,1,2262,"2017-12-19 19:33:22",2131,"2020-05-08 17:16:27"
210873,347.192,"R/V Mirai Radar Rain Type Data: DYNAMO Legacy Collection","<p><span>This data set contains the 10 minute resolution rain type classification (convective and stratiform) data from the C-band Doppler radar that was on-board the R/V Mirai during DYNAMO. The Mirai conducted two legs for DYNAMO and was on station from 30 September to 24 October 2011 for Leg 1 and from 30 October to 28 November 2011 for Leg 2. The data are in NetCDF format.</span></p>",NULL,"2011-09-25 13:40:17","2011-12-01 03:00:17",-8.00000,80.50000,-8.00000,80.50000,NULL,16,1,1,NULL,final,5490,123,1,73,NULL,NULL,NULL,0,0,1,0,0,1,0,NULL,NULL,0,1,2262,"2018-06-01 21:49:28",889,"2020-02-07 00:29:41"
6726,110.046,"COAMPS 15km Tropical Cyclone Forecast Imagery [NRL]","This data set contains NRL COAMPS 15 km model tropical cyclone forecast imagery. The products are specific to a particular tropical system. Products are available at 12 hourly intervals when an active tropical system was in the T-PARC region. The forecast products are available every three hours out to 62 hours. Products include tropical cyclone track forecasts, 10 m winds, forecast radar reflectivity, 850 mb winds and vorticity, and sea level pressure.",NULL,"2008-07-16 00:00:00","2008-10-04 00:00:59",0.00000,110.00000,55.00000,160.00000,NULL,35,1,1,NULL,NULL,NULL,123,1,171,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,644,"2009-02-26 07:45:20",73,"2020-01-22 14:17:06"
24913,105.220,"WRF 4KM Vertical Velocity Forecast Imagery (Broomfield to Sidney) [Dudhia (NCAR-MMM)]","<p>This dataset contains Weather Research and Forecasting Model (WRF) 4 kilometer cross-sections of vertical velocity. The imagery was generated from Broomfield, CO to Sidney, NE during the ICE-L project. It is available in PNG format and covers the time span from 2007-11-19 00:00:00 to 2007-12-21 23:59:59.</p>",NULL,"2007-11-19 00:00:00","2007-12-21 23:59:59",39.92000,-105.12000,41.10000,-102.98000,raster,31,1,1,NULL,NULL,NULL,123,1,136,NULL,NULL,NULL,0,0,1,0,1,0,0,NULL,NULL,0,1,1,"2013-06-20 15:29:07",889,"2019-11-05 23:50:58"
292170,371.038,"NCEP Precipitation Analysis Imagery","<p>This dataset contains a link to the MPEX Field Catalog Operational Products section which contains NCEP precipitation analysis products among others.</p>",NULL,"2013-05-01 00:00:00","2013-06-30 23:59:59",30.00000,-120.00000,50.00000,-90.00000,NULL,1,1,1,completed,final,NULL,123,1,171,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,1,1,"1970-01-01 00:00:01",73,"2020-06-01 14:22:52"
